model,threshold,accuracy,precision,recall,f1,f2,mcc,auc_roc,auc_pr,TP,FP,TN,FN,run_id,smote_strategy,xgb_learning_rate,rf_n_estimators,rf_max_depth,ada_n_estimators,rus_n_estimators
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run267_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,10,200,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run267_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,10,200,200
RandomForest,0.3,0.9372822299651568,0.9396853146853147,0.9972170686456401,0.9675967596759676,0.9851539589442815,0.046710908791103796,0.7104691227140206,0.9630006158814679,1075,69,1,3,run267_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,10,200,200
XGBoost,0.3,0.9320557491289199,0.9496402877697842,0.9795918367346939,0.9643835616438357,0.9734513274336283,0.24657063212072672,0.6280943546249668,0.9514285220155059,1056,56,14,22,run267_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,10,200,200
AdaBoost,0.3,0.9181184668989547,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.2849721706864564,0.7045719586535912,0.9642223864235184,1031,47,23,47,run267_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,10,200,200
RUSBoost,0.3,0.9224738675958188,0.9499545040946314,0.9684601113172542,0.9591180523656407,0.9647015339124007,0.21632612927578018,0.6815200106016432,0.9620072048085592,1044,55,15,34,run267_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,10,200,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run268_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,15,100,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run268_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,15,100,200
RandomForest,0.3,0.936411149825784,0.9388646288209607,0.9972170686456401,0.967161493477283,0.984973428623786,-0.01304360154691106,0.6882851842035516,0.9615995688405815,1075,70,0,3,run268_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,15,100,200
XGBoost,0.3,0.9320557491289199,0.9496402877697842,0.9795918367346939,0.9643835616438357,0.9734513274336283,0.24657063212072672,0.6280943546249668,0.9514285220155059,1056,56,14,22,run268_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,15,100,200
AdaBoost,0.3,0.9181184668989547,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.2849721706864564,0.7045719586535912,0.9642223864235184,1031,47,23,47,run268_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,15,100,200
RUSBoost,0.3,0.9224738675958188,0.9499545040946314,0.9684601113172542,0.9591180523656407,0.9647015339124007,0.21632612927578018,0.6815200106016432,0.9620072048085592,1044,55,15,34,run268_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,15,100,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run269_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,15,200,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run269_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,15,200,200
RandomForest,0.3,0.936411149825784,0.9388646288209607,0.9972170686456401,0.967161493477283,0.984973428623786,-0.01304360154691106,0.6882851842035516,0.9615995688405815,1075,70,0,3,run269_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,15,200,200
XGBoost,0.3,0.9320557491289199,0.9496402877697842,0.9795918367346939,0.9643835616438357,0.9734513274336283,0.24657063212072672,0.6280943546249668,0.9514285220155059,1056,56,14,22,run269_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,15,200,200
AdaBoost,0.3,0.9181184668989547,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.2849721706864564,0.7045719586535912,0.9642223864235184,1031,47,23,47,run269_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,15,200,200
RUSBoost,0.3,0.9224738675958188,0.9499545040946314,0.9684601113172542,0.9591180523656407,0.9647015339124007,0.21632612927578018,0.6815200106016432,0.9620072048085592,1044,55,15,34,run269_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,15,200,200
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run270_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,5,100,200
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run270_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,5,100,200
RandomForest,0.5,0.931184668989547,0.9569990850869168,0.9703153988868275,0.9636112390603409,0.967622571692877,0.3348680783546187,0.7514974821097271,0.9677113086095362,1046,47,23,32,run270_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,5,100,200
XGBoost,0.5,0.7177700348432056,0.9597560975609756,0.7300556586270872,0.8292939936775553,0.7667575993764614,0.13698990388431467,0.6815663927908826,0.9566878295798974,787,33,37,291,run270_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,5,100,200
AdaBoost,0.5,0.9067944250871081,0.9601895734597157,0.9397031539888683,0.9498359118612283,0.9437302030929756,0.2979135628800305,0.7045719586535912,0.9642223864235184,1013,42,28,65,run270_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,5,100,200
RUSBoost,0.5,0.8405923344947736,0.9552390640895219,0.8710575139146568,0.9112081513828238,0.886685552407932,0.1653965672990465,0.6815200106016432,0.9620072048085592,939,44,26,139,run270_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,5,100,200
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run271_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,5,200,200
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run271_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,5,200,200
RandomForest,0.5,0.931184668989547,0.9569990850869168,0.9703153988868275,0.9636112390603409,0.967622571692877,0.3348680783546187,0.7514974821097271,0.9677113086095362,1046,47,23,32,run271_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,5,200,200
XGBoost,0.5,0.7177700348432056,0.9597560975609756,0.7300556586270872,0.8292939936775553,0.7667575993764614,0.13698990388431467,0.6815663927908826,0.9566878295798974,787,33,37,291,run271_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,5,200,200
AdaBoost,0.5,0.9067944250871081,0.9601895734597157,0.9397031539888683,0.9498359118612283,0.9437302030929756,0.2979135628800305,0.7045719586535912,0.9642223864235184,1013,42,28,65,run271_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,5,200,200
RUSBoost,0.5,0.8405923344947736,0.9552390640895219,0.8710575139146568,0.9112081513828238,0.886685552407932,0.1653965672990465,0.6815200106016432,0.9620072048085592,939,44,26,139,run271_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,5,200,200
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run272_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,10,100,200
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run272_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,10,100,200
RandomForest,0.5,0.9407665505226481,0.9516994633273703,0.987012987012987,0.9690346083788707,0.9797421731123389,0.3233659103977605,0.718870924993374,0.9648660285832252,1064,54,16,14,run272_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,10,100,200
XGBoost,0.5,0.7177700348432056,0.9597560975609756,0.7300556586270872,0.8292939936775553,0.7667575993764614,0.13698990388431467,0.6815663927908826,0.9566878295798974,787,33,37,291,run272_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,10,100,200
AdaBoost,0.5,0.9067944250871081,0.9601895734597157,0.9397031539888683,0.9498359118612283,0.9437302030929756,0.2979135628800305,0.7045719586535912,0.9642223864235184,1013,42,28,65,run272_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,10,100,200
RUSBoost,0.5,0.8405923344947736,0.9552390640895219,0.8710575139146568,0.9112081513828238,0.886685552407932,0.1653965672990465,0.6815200106016432,0.9620072048085592,939,44,26,139,run272_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,10,100,200
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run273_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,10,200,200
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run273_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,10,200,200
RandomForest,0.5,0.9407665505226481,0.9516994633273703,0.987012987012987,0.9690346083788707,0.9797421731123389,0.3233659103977605,0.718870924993374,0.9648660285832252,1064,54,16,14,run273_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,10,200,200
XGBoost,0.5,0.7177700348432056,0.9597560975609756,0.7300556586270872,0.8292939936775553,0.7667575993764614,0.13698990388431467,0.6815663927908826,0.9566878295798974,787,33,37,291,run273_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,10,200,200
AdaBoost,0.5,0.9067944250871081,0.9601895734597157,0.9397031539888683,0.9498359118612283,0.9437302030929756,0.2979135628800305,0.7045719586535912,0.9642223864235184,1013,42,28,65,run273_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,10,200,200
RUSBoost,0.5,0.8405923344947736,0.9552390640895219,0.8710575139146568,0.9112081513828238,0.886685552407932,0.1653965672990465,0.6815200106016432,0.9620072048085592,939,44,26,139,run273_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,10,200,200
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run274_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,15,100,200
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run274_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,15,100,200
RandomForest,0.5,0.9433797909407665,0.9478337754199824,0.9944341372912802,0.9705749207786328,0.9847510564027191,0.30028658338304387,0.6785316724092234,0.9609422670353492,1072,59,11,6,run274_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,15,100,200
XGBoost,0.5,0.7177700348432056,0.9597560975609756,0.7300556586270872,0.8292939936775553,0.7667575993764614,0.13698990388431467,0.6815663927908826,0.9566878295798974,787,33,37,291,run274_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,15,100,200
AdaBoost,0.5,0.9067944250871081,0.9601895734597157,0.9397031539888683,0.9498359118612283,0.9437302030929756,0.2979135628800305,0.7045719586535912,0.9642223864235184,1013,42,28,65,run274_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,15,100,200
RUSBoost,0.5,0.8405923344947736,0.9552390640895219,0.8710575139146568,0.9112081513828238,0.886685552407932,0.1653965672990465,0.6815200106016432,0.9620072048085592,939,44,26,139,run274_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,15,100,200
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run275_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,15,200,200
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run275_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,15,200,200
RandomForest,0.5,0.9433797909407665,0.9478337754199824,0.9944341372912802,0.9705749207786328,0.9847510564027191,0.30028658338304387,0.6785316724092235,0.9609422686059489,1072,59,11,6,run275_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,15,200,200
XGBoost,0.5,0.7177700348432056,0.9597560975609756,0.7300556586270872,0.8292939936775553,0.7667575993764614,0.13698990388431467,0.6815663927908826,0.9566878295798974,787,33,37,291,run275_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,15,200,200
AdaBoost,0.5,0.9067944250871081,0.9601895734597157,0.9397031539888683,0.9498359118612283,0.9437302030929756,0.2979135628800305,0.7045719586535912,0.9642223864235184,1013,42,28,65,run275_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,15,200,200
RUSBoost,0.5,0.8405923344947736,0.9552390640895219,0.8710575139146568,0.9112081513828238,0.886685552407932,0.1653965672990465,0.6815200106016432,0.9620072048085592,939,44,26,139,run275_strategy=0.5_threshold=0.5_estima,0.5,0.01,100,15,200,200
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run276_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,5,100,200
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run276_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,5,100,200
RandomForest,0.5,0.9294425087108014,0.9569202566452796,0.9684601113172542,0.9626556016597511,0.966129927817879,0.32719839452271954,0.7446064139941692,0.9668498700160405,1044,47,23,34,run276_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,5,100,200
XGBoost,0.5,0.7177700348432056,0.9597560975609756,0.7300556586270872,0.8292939936775553,0.7667575993764614,0.13698990388431467,0.6815663927908826,0.9566878295798974,787,33,37,291,run276_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,5,100,200
AdaBoost,0.5,0.9067944250871081,0.9601895734597157,0.9397031539888683,0.9498359118612283,0.9437302030929756,0.2979135628800305,0.7045719586535912,0.9642223864235184,1013,42,28,65,run276_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,5,100,200
RUSBoost,0.5,0.8405923344947736,0.9552390640895219,0.8710575139146568,0.9112081513828238,0.886685552407932,0.1653965672990465,0.6815200106016432,0.9620072048085592,939,44,26,139,run276_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,5,100,200
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run277_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,5,200,200
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run277_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,5,200,200
RandomForest,0.5,0.9294425087108014,0.9569202566452796,0.9684601113172542,0.9626556016597511,0.966129927817879,0.32719839452271954,0.7446064139941692,0.9668498700160405,1044,47,23,34,run277_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,5,200,200
XGBoost,0.5,0.7177700348432056,0.9597560975609756,0.7300556586270872,0.8292939936775553,0.7667575993764614,0.13698990388431467,0.6815663927908826,0.9566878295798974,787,33,37,291,run277_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,5,200,200
AdaBoost,0.5,0.9067944250871081,0.9601895734597157,0.9397031539888683,0.9498359118612283,0.9437302030929756,0.2979135628800305,0.7045719586535912,0.9642223864235184,1013,42,28,65,run277_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,5,200,200
RUSBoost,0.5,0.8405923344947736,0.9552390640895219,0.8710575139146568,0.9112081513828238,0.886685552407932,0.1653965672990465,0.6815200106016432,0.9620072048085592,939,44,26,139,run277_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,5,200,200
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run278_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,10,100,200
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run278_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,10,100,200
RandomForest,0.5,0.9451219512195121,0.954341987466428,0.9888682745825603,0.9712984054669704,0.9817645975317738,0.38425530566257937,0.7109329446064141,0.9635278170706709,1066,51,19,12,run278_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,10,100,200
XGBoost,0.5,0.7177700348432056,0.9597560975609756,0.7300556586270872,0.8292939936775553,0.7667575993764614,0.13698990388431467,0.6815663927908826,0.9566878295798974,787,33,37,291,run278_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,10,100,200
AdaBoost,0.5,0.9067944250871081,0.9601895734597157,0.9397031539888683,0.9498359118612283,0.9437302030929756,0.2979135628800305,0.7045719586535912,0.9642223864235184,1013,42,28,65,run278_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,10,100,200
RUSBoost,0.5,0.8405923344947736,0.9552390640895219,0.8710575139146568,0.9112081513828238,0.886685552407932,0.1653965672990465,0.6815200106016432,0.9620072048085592,939,44,26,139,run278_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,10,100,200
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run279_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,10,200,200
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run279_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,10,200,200
RandomForest,0.5,0.9451219512195121,0.954341987466428,0.9888682745825603,0.9712984054669704,0.9817645975317738,0.38425530566257937,0.7109329446064141,0.9635278170706709,1066,51,19,12,run279_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,10,200,200
XGBoost,0.5,0.7177700348432056,0.9597560975609756,0.7300556586270872,0.8292939936775553,0.7667575993764614,0.13698990388431467,0.6815663927908826,0.9566878295798974,787,33,37,291,run279_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,10,200,200
AdaBoost,0.5,0.9067944250871081,0.9601895734597157,0.9397031539888683,0.9498359118612283,0.9437302030929756,0.2979135628800305,0.7045719586535912,0.9642223864235184,1013,42,28,65,run279_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,10,200,200
RUSBoost,0.5,0.8405923344947736,0.9552390640895219,0.8710575139146568,0.9112081513828238,0.886685552407932,0.1653965672990465,0.6815200106016432,0.9620072048085592,939,44,26,139,run279_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,10,200,200
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run280_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,15,100,200
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run280_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,15,100,200
RandomForest,0.5,0.9425087108013938,0.9485815602836879,0.9925788497217068,0.970081595648232,0.9834558823529411,0.29995240787952276,0.6814736284124039,0.9613229739975417,1070,58,12,8,run280_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,15,100,200
XGBoost,0.5,0.7177700348432056,0.9597560975609756,0.7300556586270872,0.8292939936775553,0.7667575993764614,0.13698990388431467,0.6815663927908826,0.9566878295798974,787,33,37,291,run280_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,15,100,200
AdaBoost,0.5,0.9067944250871081,0.9601895734597157,0.9397031539888683,0.9498359118612283,0.9437302030929756,0.2979135628800305,0.7045719586535912,0.9642223864235184,1013,42,28,65,run280_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,15,100,200
RUSBoost,0.5,0.8405923344947736,0.9552390640895219,0.8710575139146568,0.9112081513828238,0.886685552407932,0.1653965672990465,0.6815200106016432,0.9620072048085592,939,44,26,139,run280_strategy=0.5_threshold=0.5_estima,0.5,0.01,300,15,100,200
