model,threshold,accuracy,precision,recall,f1,f2,mcc,auc_roc,auc_pr,TP,FP,TN,FN,run_id,cut_year,apply_smote,smote_strategy,rf_n_estimators,rf_max_depth,rf_min_samples_leaf,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_subsample,ada_n_estimators,ada_learning_rate,rus_n_estimators,rus_learning_rate
XGBoost,0.5,0.867595818815331,0.9584158415841584,0.8979591836734694,0.9272030651340997,0.9094325441563322,0.219237553003838,0.64018022793533,0.9568475120215709,968,42,28,110,run138,2010,True,0.3,100,7,2,100,6,0.2,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run139,2010,True,0.3,100,7,2,200,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run139,2010,True,0.3,100,7,2,200,6,0.1,0.8,100,0.1,100,0.1
XGBoost,0.5,0.9189895470383276,0.957288765088208,0.9564007421150278,0.9568445475638051,0.9565782148821674,0.2972808791293479,0.6527431751921549,0.9564463918527764,1031,46,24,47,run139,2010,True,0.3,100,7,2,200,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run140,2010,True,0.3,100,7,2,200,6,0.2,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run140,2010,True,0.3,100,7,2,200,6,0.2,0.8,100,0.1,100,0.1
XGBoost,0.5,0.8815331010452961,0.9555125725338491,0.9165120593692022,0.9356060606060606,0.924055368499813,0.2075219843847139,0.6227537768354094,0.9543336540400558,988,46,24,90,run140,2010,True,0.3,100,7,2,200,6,0.2,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run141,2010,True,0.3,100,7,2,300,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run141,2010,True,0.3,100,7,2,300,6,0.1,0.8,100,0.1,100,0.1
XGBoost,0.5,0.9207317073170732,0.9556786703601108,0.9601113172541744,0.9578898658028691,0.959221501390176,0.2840971667531789,0.6347866419294992,0.955273469923967,1035,48,22,43,run141,2010,True,0.3,100,7,2,300,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run142,2010,True,0.3,100,7,2,300,6,0.2,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run142,2010,True,0.3,100,7,2,300,6,0.2,0.8,100,0.1,100,0.1
XGBoost,0.5,0.8693379790940766,0.9504854368932039,0.9081632653061225,0.928842504743833,0.9163234743541745,0.14150942834403815,0.5952160084813146,0.9517489827488534,979,51,19,99,run142,2010,True,0.3,100,7,2,300,6,0.2,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run143,2010,True,0.3,100,7,2,400,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run143,2010,True,0.3,100,7,2,400,6,0.1,0.8,100,0.1,100,0.1
XGBoost,0.5,0.9198606271777003,0.953125,0.9619666048237476,0.9575253924284395,0.9601851851851851,0.25093440097578007,0.6270474423535648,0.9550109435658849,1037,51,19,41,run143,2010,True,0.3,100,7,2,400,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run144,2010,True,0.3,100,7,2,400,6,0.2,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run144,2010,True,0.3,100,7,2,400,6,0.2,0.8,100,0.1,100,0.1
XGBoost,0.5,0.8702090592334495,0.9496611810261375,0.9100185528756958,0.9294173377546187,0.9176800748362957,0.13322794997019222,0.5936920222634507,0.9523976282024476,981,52,18,97,run144,2010,True,0.3,100,7,2,400,6,0.2,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run145,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run145,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.7,0.7682926829268293,0.9613636363636363,0.7847866419294991,0.86414708886619,0.8147149460708782,0.16917100900496626,0.712642459581235,0.9647735218516775,846,34,36,232,run145,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
XGBoost,0.7,0.7264808362369338,0.9602409638554217,0.7393320964749536,0.8354297693920335,0.7749902761571373,0.14324656689885518,0.6615690432016963,0.95540023024329,797,33,37,281,run145,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
AdaBoost,0.7,0.7865853658536586,0.9622641509433962,0.8042671614100185,0.876200101061142,0.8315749088816421,0.1854936548157722,0.7057050092764379,0.9646816323250359,867,34,36,211,run145,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RUSBoost,0.7,0.7961672473867596,0.9586956521739131,0.8181818181818182,0.8828828828828829,0.8428899082568807,0.1651361666624741,0.685164325470448,0.9623796729759913,882,38,32,196,run145,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run146,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,100,0.2
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run146,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,100,0.2
RUSBoost,0.7,0.789198606271777,0.9583333333333334,0.8107606679035251,0.878391959798995,0.8365237366003063,0.15862930001822417,0.683845746090644,0.9621184005198449,874,38,32,204,run146,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,100,0.2
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run147,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,200,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run147,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,200,0.1
RUSBoost,0.7,0.7961672473867596,0.9586956521739131,0.8181818181818182,0.8828828828828829,0.8428899082568807,0.1651361666624741,0.685164325470448,0.9623796729759913,882,38,32,196,run147,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,200,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run148,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,200,0.2
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run148,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,200,0.2
RUSBoost,0.7,0.789198606271777,0.9583333333333334,0.8107606679035251,0.878391959798995,0.8365237366003063,0.15862930001822417,0.683845746090644,0.9621184005198449,874,38,32,204,run148,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,200,0.2
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run149,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,300,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run149,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,300,0.1
RUSBoost,0.7,0.7961672473867596,0.9586956521739131,0.8181818181818182,0.8828828828828829,0.8428899082568807,0.1651361666624741,0.685164325470448,0.9623796729759913,882,38,32,196,run149,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,300,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run150,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,300,0.2
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run150,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,300,0.2
RUSBoost,0.7,0.789198606271777,0.9583333333333334,0.8107606679035251,0.878391959798995,0.8365237366003063,0.15862930001822417,0.683845746090644,0.9621184005198449,874,38,32,204,run150,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,300,0.2
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run151,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,400,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run151,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,400,0.1
RUSBoost,0.7,0.7961672473867596,0.9586956521739131,0.8181818181818182,0.8828828828828829,0.8428899082568807,0.1651361666624741,0.685164325470448,0.9623796729759913,882,38,32,196,run151,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,400,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run152,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,400,0.2
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run152,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,400,0.2
RUSBoost,0.7,0.789198606271777,0.9583333333333334,0.8107606679035251,0.878391959798995,0.8365237366003063,0.15862930001822417,0.683845746090644,0.9621184005198449,874,38,32,204,run152,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,400,0.2
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run153,2010,True,0.3,100,7,2,100,6,0.1,0.8,200,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run153,2010,True,0.3,100,7,2,100,6,0.1,0.8,200,0.1,100,0.1
AdaBoost,0.7,0.7865853658536586,0.9622641509433962,0.8042671614100185,0.876200101061142,0.8315749088816421,0.1854936548157722,0.7057050092764379,0.9646816323250359,867,34,36,211,run153,2010,True,0.3,100,7,2,100,6,0.1,0.8,200,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run154,2010,True,0.3,100,7,2,100,6,0.1,0.8,300,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run154,2010,True,0.3,100,7,2,100,6,0.1,0.8,300,0.1,100,0.1
AdaBoost,0.7,0.7865853658536586,0.9622641509433962,0.8042671614100185,0.876200101061142,0.8315749088816421,0.1854936548157722,0.7057050092764379,0.9646816323250359,867,34,36,211,run154,2010,True,0.3,100,7,2,100,6,0.1,0.8,300,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run155,2010,True,0.3,100,7,2,100,6,0.1,0.8,400,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run155,2010,True,0.3,100,7,2,100,6,0.1,0.8,400,0.1,100,0.1
AdaBoost,0.7,0.7865853658536586,0.9622641509433962,0.8042671614100185,0.876200101061142,0.8315749088816421,0.1854936548157722,0.7057050092764379,0.9646816323250359,867,34,36,211,run155,2010,True,0.3,100,7,2,100,6,0.1,0.8,400,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run156,2010,True,0.3,100,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run156,2010,True,0.3,100,10,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.7,0.8745644599303136,0.9623762376237623,0.9016697588126159,0.9310344827586207,0.9131905298759865,0.2640133421602881,0.7274847601378214,0.966405635709434,972,38,32,106,run156,2010,True,0.3,100,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run157,2010,True,0.3,100,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run157,2010,True,0.3,100,13,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.7,0.8980836236933798,0.958930276981853,0.9313543599257885,0.9449411764705883,0.9367419294644523,0.2678413777180855,0.6919825072886298,0.9612266111113494,1004,43,27,74,run157,2010,True,0.3,100,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run158,2010,True,0.3,200,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run158,2010,True,0.3,200,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.7,0.7604529616724739,0.9620253164556962,0.7755102040816326,0.8587570621468926,0.8067940552016986,0.16964325583545994,0.7254704479194274,0.9664552594494652,836,33,37,242,run158,2010,True,0.3,200,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run159,2010,True,0.3,200,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run159,2010,True,0.3,200,10,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.7,0.8815331010452961,0.9599609375,0.911873840445269,0.9352997145575642,0.9211019490254873,0.2514361308689899,0.7191492181288099,0.964632446880328,983,41,29,95,run159,2010,True,0.3,200,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run160,2010,True,0.3,200,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run160,2010,True,0.3,200,13,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.7,0.9015679442508711,0.9582146248812915,0.9359925788497218,0.9469732519943689,0.940354147250699,0.26700300883923245,0.6874105486350385,0.9602808445055135,1009,44,26,69,run160,2010,True,0.3,200,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run161,2010,True,0.3,300,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run161,2010,True,0.3,300,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.7,0.769163763066202,0.9635119726339795,0.7838589981447124,0.8644501278772379,0.8142223935247639,0.18409608340059277,0.7236019082957859,0.9652354426453078,845,32,38,233,run161,2010,True,0.3,300,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run162,2010,True,0.3,300,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run162,2010,True,0.3,300,10,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.7,0.877177700348432,0.9597644749754661,0.9072356215213359,0.932761087267525,0.9172763083849184,0.24360502964307496,0.7063344818446858,0.9634528031144316,978,41,29,100,run162,2010,True,0.3,300,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run163,2010,True,0.3,300,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run163,2010,True,0.3,300,13,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.7,0.9024390243902439,0.9582542694497154,0.9369202226345084,0.9474671669793621,0.9411106969809915,0.2691016882943275,0.678902729923138,0.959794022902105,1010,44,26,68,run163,2010,True,0.3,300,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run164,2010,True,0.3,400,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run164,2010,True,0.3,400,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.7,0.7656794425087108,0.9644087256027555,0.7792207792207793,0.8619805028219599,0.8103415010611615,0.1881128560898387,0.7306387490060959,0.9659662903603008,840,31,39,238,run164,2010,True,0.3,400,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run165,2010,True,0.3,400,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run165,2010,True,0.3,400,10,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.7,0.8797909407665505,0.9598825831702544,0.9100185528756958,0.9342857142857143,0.9195725534308211,0.24825633697762528,0.7049695202756427,0.9632315695918897,981,41,29,97,run165,2010,True,0.3,400,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run166,2010,True,0.3,400,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run166,2010,True,0.3,400,13,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.7,0.9059233449477352,0.9584120982986768,0.9406307977736549,0.949438202247191,0.9441340782122905,0.2777995501523348,0.67896899019348,0.9609721496598658,1014,44,26,64,run166,2010,True,0.3,400,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run167,2010,True,0.3,100,7,2,100,6,0.2,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run167,2010,True,0.3,100,7,2,100,6,0.2,0.8,100,0.1,100,0.1
XGBoost,0.7,0.7508710801393729,0.956221198156682,0.7699443413729128,0.8530318602261048,0.8011583011583011,0.1265354386033433,0.64018022793533,0.9568475120215709,830,38,32,248,run167,2010,True,0.3,100,7,2,100,6,0.2,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run168,2010,True,0.3,100,7,2,200,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run168,2010,True,0.3,100,7,2,200,6,0.1,0.8,100,0.1,100,0.1
XGBoost,0.7,0.8318815331010453,0.9576008273009308,0.8589981447124304,0.9056234718826406,0.8770600492517522,0.17944024668160632,0.6527431751921549,0.9564463918527764,926,41,29,152,run168,2010,True,0.3,100,7,2,200,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run169,2010,True,0.3,100,7,2,200,6,0.2,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run169,2010,True,0.3,100,7,2,200,6,0.2,0.8,100,0.1,100,0.1
XGBoost,0.7,0.7961672473867596,0.9567099567099567,0.8200371057513914,0.8831168831168831,0.8441558441558441,0.15011166388291472,0.6227537768354094,0.9543336540400558,884,40,30,194,run169,2010,True,0.3,100,7,2,200,6,0.2,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run170,2010,True,0.3,100,7,2,300,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run170,2010,True,0.3,100,7,2,300,6,0.1,0.8,100,0.1,100,0.1
XGBoost,0.7,0.8493031358885017,0.9566094853683148,0.8794063079777366,0.916384726921218,0.8938336790495945,0.18463550159832653,0.6347866419294992,0.955273469923967,948,43,27,130,run170,2010,True,0.3,100,7,2,300,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run171,2010,True,0.3,100,7,2,300,6,0.2,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run171,2010,True,0.3,100,7,2,300,6,0.2,0.8,100,0.1,100,0.1
XGBoost,0.7,0.8005226480836237,0.9530416221985059,0.8283858998144712,0.8863523573200992,0.8506382168032006,0.12344523064412027,0.5952160084813146,0.9517489827488534,893,44,26,185,run171,2010,True,0.3,100,7,2,300,6,0.2,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run172,2010,True,0.3,100,7,2,400,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run172,2010,True,0.3,100,7,2,400,6,0.1,0.8,100,0.1,100,0.1
XGBoost,0.7,0.8527874564459931,0.9567839195979899,0.8831168831168831,0.9184756391702846,0.896928584887884,0.1892695566984926,0.6270474423535648,0.9550109435658849,952,43,27,126,run172,2010,True,0.3,100,7,2,400,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run173,2010,True,0.3,100,7,2,400,6,0.2,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run173,2010,True,0.3,100,7,2,400,6,0.2,0.8,100,0.1,100,0.1
XGBoost,0.7,0.8092334494773519,0.9516298633017876,0.839517625231911,0.8920650566781666,0.8597757932737982,0.1157443449840752,0.5936920222634507,0.9523976282024476,905,46,24,173,run173,2010,True,0.3,100,7,2,400,6,0.2,0.8,100,0.1,100,0.1
