model,threshold,accuracy,precision,recall,f1,f2,mcc,auc_roc,auc_pr,TP,FP,TN,FN,run_id,cut_year,apply_smote,smote_strategy,rf_n_estimators,rf_max_depth,rf_min_samples_leaf,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_subsample,ada_n_estimators,ada_learning_rate,rus_n_estimators,rus_learning_rate,logit_C,logit_penalty,svm_C,svm_kernel,svm_gamma,mlp_hidden_layer_sizes,mlp_alpha,mlp_learning_rate_init,mlp_activation
XGBoost,0.5,0.9102787456445993,0.9484820607175714,0.9564007421150278,0.9524249422632795,0.9548064456380811,0.16684666119729852,0.6202888947786906,0.9536069951411782,1031,56,14,47,run566,2010,True,0.4,100,7,2,200,13,0.2,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.5,0.9172473867595818,0.9488584474885845,0.963821892393321,0.956281638288081,0.9607915664878861,0.18680364426931917,0.6082692817386695,0.9507079630452179,1039,56,14,39,run567,2010,True,0.4,100,7,2,200,13,0.2,1.0,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.5,0.8667247386759582,0.9485935984481086,0.9072356215213359,0.9274537695590327,0.9152161706906232,0.11871234756378739,0.5771667108401802,0.9508310784279612,978,53,17,100,run568,2010,True,0.4,100,7,2,200,7,0.3,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.5,0.8484320557491289,0.9457593688362919,0.8896103896103896,0.9168260038240917,0.9003004130679685,0.07742590414788426,0.5571296050887887,0.9418712037128996,959,55,15,119,run569,2010,True,0.4,100,7,2,200,7,0.3,1.0,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.5,0.8998257839721254,0.947906976744186,0.9452690166975881,0.9465861588481189,0.9457954334509003,0.14245107636054766,0.6060826928173866,0.9529537330403999,1019,56,14,59,run570,2010,True,0.4,100,7,2,200,10,0.3,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.5,0.9059233449477352,0.9474169741697417,0.9526901669758813,0.9500462534690102,0.9516308376575241,0.14434569457334137,0.6134177047442353,0.9515580315399288,1027,57,13,51,run571,2010,True,0.4,100,7,2,200,10,0.3,1.0,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.5,0.8858885017421603,0.947119924457035,0.9304267161410018,0.9386991109031352,0.9337181158071123,0.11670298833893997,0.5957195865359131,0.9539996096059623,1003,56,14,75,run572,2010,True,0.4,100,7,2,200,13,0.3,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.5,0.9242160278745645,0.9484162895927601,0.9721706864564007,0.9601465872652314,0.9673250876869116,0.19896827215157556,0.5931884442088524,0.9486896528653216,1048,57,13,30,run573,2010,True,0.4,100,7,2,200,13,0.3,1.0,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.5,0.9094076655052264,0.950925925925926,0.9526901669758813,0.9518072289156626,0.9523367952522255,0.19821837525952102,0.6269944341372913,0.9538815949723141,1027,53,17,51,run574,2010,True,0.4,100,7,2,300,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.5,0.8980836236933798,0.9520225776105362,0.9387755102040817,0.9453526389537599,0.9413953488372093,0.19209826835608915,0.6146700238536973,0.9509507023258214,1012,51,19,66,run575,2010,True,0.4,100,7,2,300,7,0.1,1.0,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.5,0.9233449477351916,0.9532967032967034,0.9656771799628943,0.9594470046082949,0.9631754256106587,0.2633874977382387,0.6381129075006626,0.954002798646797,1041,51,19,37,run576,2010,True,0.4,100,7,2,300,10,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.5,0.9067944250871081,0.9499536607970342,0.950834879406308,0.9503940658321743,0.9506585049156001,0.18061792207660238,0.6088258680095415,0.948681708357649,1025,54,16,53,run577,2010,True,0.4,100,7,2,300,10,0.1,1.0,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.5,0.9207317073170732,0.9515096065873742,0.9647495361781077,0.9580838323353293,0.9620721554116559,0.23259924250702563,0.6351444473893452,0.9568888796011582,1040,53,17,38,run578,2010,True,0.4,100,7,2,300,13,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.5,0.9207317073170732,0.9482288828337875,0.9684601113172542,0.9582377237264801,0.9643450951413265,0.18617787565903193,0.6237874370527432,0.9514908147690436,1044,57,13,34,run579,2010,True,0.4,100,7,2,300,13,0.1,1.0,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.5,0.8893728222996515,0.9464788732394366,0.935064935064935,0.9407372841810546,0.9373256462711549,0.11159295392449985,0.5762788232175987,0.9484171643598878,1008,57,13,70,run580,2010,True,0.4,100,7,2,300,7,0.2,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.5,0.8980836236933798,0.9494855004677268,0.9415584415584416,0.9455053563111319,0.9431332466084371,0.16081870946145344,0.5874834349324145,0.9476831687714423,1015,54,16,63,run581,2010,True,0.4,100,7,2,300,7,0.2,1.0,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.5,0.8928571428571429,0.949200376293509,0.9359925788497218,0.9425502101821579,0.9386046511627907,0.15038937690366377,0.5880731513384574,0.9479710870164809,1009,54,16,69,run582,2010,True,0.4,100,7,2,300,10,0.2,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.5,0.8954703832752613,0.9468283582089553,0.9415584415584416,0.9441860465116279,0.9426077265973254,0.12248687710899839,0.5883381924198251,0.9499712081396654,1015,57,13,63,run583,2010,True,0.4,100,7,2,300,10,0.2,1.0,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.5,0.9015679442508711,0.9480037140204272,0.9471243042671614,0.9475638051044084,0.9473000556689553,0.14615234789186168,0.5998144712430427,0.9522058125939598,1021,56,14,57,run584,2010,True,0.4,100,7,2,300,13,0.2,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.5,0.9163763066202091,0.9488117001828154,0.9628942486085343,0.9558011049723757,0.9600443951165372,0.18410204397445884,0.6042804134640869,0.9497309236810052,1038,56,14,40,run585,2010,True,0.4,100,7,2,300,13,0.2,1.0,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.5,0.8597560975609756,0.9464459591041869,0.9016697588126159,0.9235154394299288,0.9102828244989698,0.09035906859309425,0.5623774184998676,0.948835370298893,972,55,15,106,run586,2010,True,0.4,100,7,2,300,7,0.3,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.5,0.8388501742160279,0.9451645064805583,0.8794063079777366,0.9111004324843825,0.8918156161806209,0.06748799808509455,0.5466472303206997,0.9413920165370883,948,55,15,130,run587,2010,True,0.4,100,7,2,300,7,0.3,1.0,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.5,0.8954703832752613,0.9485018726591761,0.9397031539888683,0.9440820130475303,0.9414498141263941,0.1447161858743189,0.5880864033925259,0.9499046244596692,1013,55,15,65,run588,2010,True,0.4,100,7,2,300,10,0.3,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.5,0.8998257839721254,0.947075208913649,0.9461966604823747,0.9466357308584686,0.9463722397476341,0.13103949476811308,0.5924728332891598,0.9495739299441786,1020,57,13,58,run589,2010,True,0.4,100,7,2,300,10,0.3,1.0,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.5,0.8780487804878049,0.9483747609942639,0.9202226345083488,0.9340866290018832,0.9257185516983949,0.12513479180410458,0.5874900609594487,0.9523313474116539,992,54,16,86,run590,2010,True,0.4,100,7,2,300,13,0.3,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.5,0.9163763066202091,0.9471766848816029,0.9647495361781077,0.9558823529411765,0.9611829944547134,0.15965389671181965,0.5872846541213887,0.9479475666224222,1040,58,12,38,run591,2010,True,0.4,100,7,2,300,13,0.3,1.0,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run592,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run592,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
RandomForest,0.7,0.8344947735191638,0.9625,0.8571428571428571,0.9067713444553483,0.8763277693474962,0.22169559348397694,0.7147826663132786,0.9640531748630048,924,36,34,154,run592,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.7,0.813588850174216,0.9585987261146497,0.8376623376623377,0.8940594059405941,0.8593452607537114,0.17492922208672115,0.6399549430161675,0.9549582700102774,903,39,31,175,run592,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
AdaBoost,0.7,0.8118466898954704,0.9585106382978723,0.8358070500927643,0.8929633300297324,0.8577684691546078,0.17311869658815301,0.7022727272727273,0.9649458134717321,901,39,31,177,run592,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
RUSBoost,0.7,0.8048780487804879,0.9581545064377682,0.8283858998144712,0.8885572139303483,0.8514492753623188,0.16606655487114247,0.679737609329446,0.9615122368779425,893,39,31,185,run592,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
Logit,0.7,0.9137630662020906,0.9519852262234534,0.9564007421150278,0.9541878759833411,0.9555143651529193,0.22109252125281198,0.7107606679035251,0.9659570822175596,1031,52,18,47,run592,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
SVM,0.7,0.8702090592334495,0.952288218111003,0.9072356215213359,0.9292161520190024,0.9159018542798277,0.16148972738957806,0.668976941425921,0.9609288898096093,978,49,21,100,run592,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
MLP,0.7,0.8858885017421603,0.942110177404295,0.9359925788497218,0.9390414146114472,0.9372097343488761,0.04809487807753322,0.6593824542804134,0.9633338307731859,1009,62,8,69,run592,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
MLP,0.7,0.8963414634146342,0.9427516158818098,0.9471243042671614,0.944932901434521,0.9462465245597775,0.06358090750189467,0.626636628677445,0.9620987560480873,1021,62,8,57,run593,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.01,relu
MLP,0.7,0.8858885017421603,0.942110177404295,0.9359925788497218,0.9390414146114472,0.9372097343488761,0.04809487807753322,0.658322289954943,0.9632076321989657,1009,62,8,69,run594,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.001,0.001,relu
MLP,0.7,0.8710801393728222,0.9488416988416989,0.911873840445269,0.9299905392620624,0.9190351533283471,0.12478052163852603,0.6824675324675324,0.9671208634116587,983,53,17,95,run595,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.001,0.01,relu
MLP,0.7,0.8945993031358885,0.9442896935933147,0.9434137291280148,0.9438515081206497,0.9435887919836704,0.0857009353968672,0.615425390935595,0.9580260751240617,1017,60,10,61,run596,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(64, 32)",0.0001,0.001,relu
MLP,0.7,0.8440766550522648,0.9368318756073858,0.8942486085343229,0.9150450878025629,0.9024527242089496,-0.026943883720289743,0.5134972170686457,0.9432762010858752,964,65,5,114,run597,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(64, 32)",0.0001,0.01,relu
MLP,0.7,0.9033101045296167,0.9415525114155251,0.9564007421150278,0.9489185457892315,0.953393748844091,0.04802313391748069,0.6138616485555262,0.9574380028277554,1031,64,6,47,run598,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(64, 32)",0.001,0.001,relu
MLP,0.7,0.8310104529616724,0.9384920634920635,0.8775510204081632,0.9069990412272292,0.8890977443609023,-0.005969363528838178,0.5175987278028095,0.9470470261960058,946,62,8,132,run599,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(64, 32)",0.001,0.01,relu
MLP,0.7,0.8736933797909407,0.9481268011527377,0.9155844155844156,0.931571495988674,0.9219129460115822,0.11865154575684009,0.664060429366552,0.9661691822981674,987,54,16,91,run600,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(128, 64, 32)",0.0001,0.001,relu
MLP,0.7,0.8841463414634146,0.9395348837209302,0.9369202226345084,0.9382257315373896,0.9374419899758678,0.008186843468996991,0.5300424065730187,0.9462743706526167,1010,65,5,68,run601,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(128, 64, 32)",0.0001,0.01,relu
MLP,0.7,0.8745644599303136,0.9430740037950665,0.922077922077922,0.9324577861163227,0.9262020126723817,0.05667003062756596,0.661555791147628,0.9648321444652851,994,60,10,84,run602,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(128, 64, 32)",0.001,0.001,relu
MLP,0.7,0.8754355400696864,0.9389671361502347,0.9276437847866419,0.9332711152589828,0.9298865538404315,-0.0008570887398195073,0.5524251258945136,0.9502763495202693,1000,65,5,78,run603,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(128, 64, 32)",0.001,0.01,relu
SVM,0.7,0.867595818815331,0.940952380952381,0.9165120593692022,0.9285714285714286,0.9212980231256994,0.026373637700165882,0.6616883116883117,0.9644706819109929,988,62,8,90,run604,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,linear,scale,"(32,)",0.0001,0.001,relu
SVM,0.7,0.931184668989547,0.9512195121951219,0.9768089053803339,0.9638443935926774,0.97158147259642,0.26482044885142486,0.6646567717996289,0.9610061461398115,1053,54,16,25,run605,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,1.0,rbf,scale,"(32,)",0.0001,0.001,relu
SVM,0.7,0.867595818815331,0.941793893129771,0.9155844155844156,0.9285042333019755,0.9207089552238806,0.03746846927945859,0.6641664457990989,0.9646876524931943,987,61,9,91,run606,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,1.0,linear,scale,"(32,)",0.0001,0.001,relu
Logit,0.7,0.8754355400696864,0.953443258971872,0.911873840445269,0.9321953532479849,0.9198951899681826,0.17887558922157829,0.7088258680095415,0.9682856095531241,983,48,22,95,run607,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l2,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
Logit,0.7,0.9059233449477352,0.9490740740740741,0.950834879406308,0.9499536607970342,0.9504821958456974,0.16737604742027865,0.7194805194805194,0.9699102770308924,1025,55,15,53,run608,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.1,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
Logit,0.7,0.9137630662020906,0.9486709440879927,0.9601113172541744,0.9543568464730291,0.9578012215435869,0.17637240129488255,0.7166975881261596,0.9708804470680275,1035,56,14,43,run609,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.1,l2,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
RUSBoost,0.7,0.8301393728222997,0.9565667011375388,0.8580705009276438,0.9046454767726161,0.8761129001704868,0.16945104082424603,0.6812483434932415,0.9621649609964915,925,42,28,153,run610,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.2,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
RUSBoost,0.7,0.8397212543554007,0.9570552147239264,0.8682745825602969,0.9105058365758755,0.8846880907372401,0.18073573938316798,0.6435661277498013,0.9560443490877366,936,42,28,142,run611,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,200,0.3,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
RUSBoost,0.7,0.8048780487804879,0.9581545064377682,0.8283858998144712,0.8885572139303483,0.8514492753623188,0.16606655487114247,0.679737609329446,0.9615122368779425,893,39,31,185,run612,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,300,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
RUSBoost,0.7,0.8301393728222997,0.9565667011375388,0.8580705009276438,0.9046454767726161,0.8761129001704868,0.16945104082424603,0.6812483434932415,0.9621649609964915,925,42,28,153,run613,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,300,0.2,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
RUSBoost,0.7,0.8397212543554007,0.9570552147239264,0.8682745825602969,0.9105058365758755,0.8846880907372401,0.18073573938316798,0.6435661277498013,0.9560443490877366,936,42,28,142,run614,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.1,300,0.3,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
AdaBoost,0.7,0.8240418118466899,0.9600840336134454,0.8478664192949907,0.9004926108374385,0.868161094224924,0.19396570022024878,0.7079711105221309,0.9652399865893586,914,38,32,164,run615,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.2,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
AdaBoost,0.7,0.8745644599303136,0.9596456692913385,0.9044526901669759,0.9312320916905444,0.9149774774774775,0.2390886584542818,0.6532931354359925,0.9568836022009587,975,41,29,103,run616,2010,True,0.4,100,7,2,200,7,0.1,0.8,200,0.3,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
AdaBoost,0.7,0.8118466898954704,0.9585106382978723,0.8358070500927643,0.8929633300297324,0.8577684691546078,0.17311869658815301,0.7022727272727273,0.9649458134717321,901,39,31,177,run617,2010,True,0.4,100,7,2,200,7,0.1,0.8,300,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
AdaBoost,0.7,0.8240418118466899,0.9600840336134454,0.8478664192949907,0.9004926108374385,0.868161094224924,0.19396570022024878,0.7079711105221309,0.9652399865893586,914,38,32,164,run618,2010,True,0.4,100,7,2,200,7,0.1,0.8,300,0.2,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
AdaBoost,0.7,0.8745644599303136,0.9596456692913385,0.9044526901669759,0.9312320916905444,0.9149774774774775,0.2390886584542818,0.6532931354359925,0.9568836022009587,975,41,29,103,run619,2010,True,0.4,100,7,2,200,7,0.1,0.8,300,0.3,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
RandomForest,0.7,0.8710801393728222,0.9585798816568047,0.9016697588126159,0.9292543021032504,0.912504693954187,0.2248116431151068,0.7060429366551816,0.9644385585065296,972,42,28,106,run620,2010,True,0.4,100,10,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
RandomForest,0.7,0.8911149825783972,0.958614051973051,0.9239332096474954,0.9409541804440246,0.9306671650158849,0.25275802264872305,0.6663795388285185,0.9596360083289125,996,43,27,82,run621,2010,True,0.4,100,13,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
RandomForest,0.7,0.823170731707317,0.9659211927582535,0.8413729128014842,0.8993554784333168,0.8636450199961913,0.23825597183800973,0.7331433872250201,0.9665723909645523,907,32,38,171,run622,2010,True,0.4,200,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
RandomForest,0.7,0.8736933797909407,0.9587020648967551,0.9044526901669759,0.9307875894988067,0.914805779696003,0.229130072229172,0.709541478929234,0.9651314878089687,975,42,28,103,run623,2010,True,0.4,200,10,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
RandomForest,0.7,0.9015679442508711,0.9582146248812915,0.9359925788497218,0.9469732519943689,0.940354147250699,0.26700300883923245,0.6821097270076862,0.9604371901368345,1009,44,26,69,run624,2010,True,0.4,200,13,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
RandomForest,0.7,0.8048780487804879,0.9651416122004357,0.8218923933209648,0.8877755511022044,0.847036328871893,0.2180559241685722,0.7270606944076332,0.9658663951825887,886,32,38,192,run625,2010,True,0.4,300,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
RandomForest,0.7,0.8858885017421603,0.9583736689254598,0.9183673469387755,0.9379441023211748,0.9260991580916744,0.24235361820326862,0.7061887092499337,0.9648204200973065,990,43,27,88,run626,2010,True,0.4,300,10,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
RandomForest,0.7,0.9050522648083623,0.9592417061611375,0.9387755102040817,0.9488982653539616,0.9427985839388858,0.2845717211781395,0.6786906970580441,0.9593815293615532,1012,43,27,66,run627,2010,True,0.4,300,13,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
RandomForest,0.7,0.8118466898954704,0.9664502164502164,0.8283858998144712,0.8921078921078921,0.8527501909854851,0.23278510264828117,0.7303737079247283,0.9658443183643639,893,31,39,185,run628,2010,True,0.4,400,7,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
RandomForest,0.7,0.8885017421602788,0.9593810444874274,0.9202226345083488,0.9393939393939394,0.9277964833520389,0.2562109764291961,0.7023986217863769,0.9643329124966382,992,42,28,86,run629,2010,True,0.4,400,10,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
RandomForest,0.7,0.9076655052264808,0.9584905660377359,0.9424860853432282,0.950420954162769,0.9456440804169769,0.28234215504061005,0.6825337927378744,0.9594672214469437,1016,44,26,62,run630,2010,True,0.4,400,13,2,200,7,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.7,0.7865853658536586,0.9541984732824428,0.8116883116883117,0.8771929824561403,0.8366800535475234,0.12634690907167512,0.6319374503047973,0.9528909537506154,875,42,28,203,run631,2010,True,0.4,100,7,2,200,7,0.1,1.0,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.7,0.8562717770034843,0.9587939698492463,0.8849721706864564,0.9204052098408104,0.8988128886376484,0.2106913698789983,0.6500132520540685,0.9546023742693204,954,41,29,124,run632,2010,True,0.4,100,7,2,200,10,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.7,0.8066202090592335,0.9553191489361702,0.8330241187384044,0.889990089197225,0.854912414318355,0.14476503522950745,0.6254571958653591,0.9510449971928949,898,42,28,180,run633,2010,True,0.4,100,7,2,200,10,0.1,1.0,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.7,0.8623693379790941,0.9572564612326043,0.8933209647495362,0.9241842610364683,0.9054155697630688,0.20280296911524198,0.6433077126954678,0.9576133191509657,963,43,27,115,run634,2010,True,0.4,100,7,2,200,13,0.1,0.8,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
XGBoost,0.7,0.8493031358885017,0.9556898288016112,0.8803339517625232,0.9164654756156446,0.8944392082940622,0.1762824223183964,0.6364431486880466,0.9520000265306864,949,44,26,129,run635,2010,True,0.4,100,7,2,200,13,0.1,1.0,200,0.1,200,0.1,0.01,l1,0.5,rbf,scale,"(32,)",0.0001,0.001,relu
